assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,i_d,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2,211,75,100,2,116594,0,0,0,0,326.9,0,3,1.5,2.0,0,N'Golo,['form'],16,3,77.7,119,False,326.0,1124,Hamstring injury - 75% chance of playing,2020-01-12T11:30:16.542381Z,50,0,0,0,116594.jpg,3.0,0,0,Kanté,4.4,False,,d,6,8,123.0,42,394577,2304,615457,15746,0.3,8.4,Kanté,3
0,0,0,0,0,0,199598,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ethan,['form'],0,0,0.0,121,False,0.0,0,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul,2019-07-22T13:30:07.199042Z,44,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.0,False,,n,6,8,0.0,0,1318,22,2187,19,0.0,0.0,Ampadu,0
3,5,217,0,0,3,176413,0,0,-5,5,271.9,1,3,0.0,0.0,0,Christian,['form'],19,5,132.7,431,False,335.6,1069,Tendon Injury - Expected back 01 Feb,2020-01-05T22:00:20.602971Z,70,0,0,0,176413.jpg,4.4,0,0,Pulisic,4.6,False,,i,6,8,719.0,70,1404558,100,1728384,34137,0.2,10.0,Pulisic,0
3,4,316,100,100,2,91651,0,0,-2,2,308.1,0,3,1.7,1.7,0,Mateo,['form'],23,1,75.6,432,False,352.4,1327,,2019-12-22T17:30:15.716801Z,53,0,0,0,91651.jpg,2.4,0,0,Kovacic,1.0,False,,a,6,8,97.0,48,116243,767,138943,2817,0.2,9.1,Kovacic,6
0,1,281,100,100,3,103192,0,0,-3,3,30.3,0,2,2.3,2.3,0,Kurt,['form'],26,0,52.9,459,False,376.0,1668,,2019-09-28T16:00:17.677906Z,47,1,0,0,103192.jpg,1.9,0,0,Zouma,2.0,False,,a,6,8,127.0,37,146165,1214,230984,6552,0.4,7.9,Zouma,3
4,20,383,100,100,6,173879,0,0,8,-8,240.8,4,4,4.5,4.5,6,Tammy,['form'],22,13,174.5,460,False,559.6,1660,,2019-11-27T19:00:19.734537Z,78,1,0,0,173879.jpg,5.8,0,0,Abraham,34.0,False,,a,6,8,946.0,121,5056251,80533,3051562,58240,0.5,15.5,Abraham,2
2,1,57,,,0,94245,0,0,-4,4,37.6,0,4,0.8,0.8,0,Michy,['form'],4,1,25.1,461,False,60.8,118,,,66,0,0,0,94245.jpg,1.9,0,0,Batshuayi,0.5,False,,a,6,8,157.0,23,89730,252,126197,511,0.0,3.5,Batshuayi,0
0,0,0,0,0,0,167767,0,0,-2,2,0.0,0,3,0.0,0.0,0,Robert Kenedy,['form'],0,0,0.0,462,False,0.0,0,Joined Getafe on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.527764Z,53,0,0,0,167767.jpg,0.0,0,0,Nunes do Nascimento,0.0,False,,n,6,8,0.0,0,854,6,4507,15,0.0,0.0,Kenedy,0
3,6,314,100,100,6,184341,-1,1,2,-2,520.7,0,3,3.2,3.2,3,Mason,['form'],25,5,162.0,463,False,411.4,1801,,2019-11-05T22:00:17.579402Z,62,0,0,0,184341.jpg,3.9,0,0,Mount,18.5,False,,a,6,8,686.0,85,3697812,15239,2647428,58644,0.4,13.7,Mount,3
2,3,168,100,100,2,225796,0,0,0,0,139.0,1,2,2.7,2.7,11,Reece,['form'],7,0,37.3,506,False,150.4,601,,2019-12-28T01:00:25.239167Z,50,0,0,0,225796.jpg,2.8,0,0,James,0.4,False,,a,6,8,83.0,31,62590,13401,41426,926,0.4,6.2,James,1
0,7,255,100,100,4,194794,0,0,2,-2,65.4,2,2,1.8,1.8,0,Fikayo,['form'],16,1,46.3,529,False,318.2,1228,,2020-01-03T16:00:15.512513Z,47,0,0,0,194794.jpg,3.4,0,0,Tomori,3.3,False,,a,6,8,77.0,47,804803,1561,607742,22518,0.3,10.0,Tomori,3
0,0,5,100,75,0,243568,0,0,0,0,12.6,0,3,0.5,0.4,0,Billy,['form'],1,0,1.5,533,False,2.8,9,,2020-01-03T16:00:15.525594Z,45,0,0,0,243568.jpg,1.0,0,0,Gilmour,0.0,False,,a,6,8,0.0,2,2579,29,2226,39,0.0,0.4,Gilmour,0
0,0,0,0,0,0,209036,0,0,0,0,0.0,0,2,0.0,0.0,0,Addji Keaninkin Marc-Israel,['form'],0,0,0.0,545,False,0.0,0,Joined Swansea City on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-10T11:00:15.069169Z,40,0,0,0,209036.jpg,0.0,0,0,Guehi,0.1,False,,n,6,8,0.0,0,6440,18,5425,454,0.0,0.0,Guehi,0
0,0,8,,,0,232792,0,0,0,0,0.0,0,2,0.8,0.8,0,Tariq,['form'],0,0,0.0,586,False,0.0,31,,,40,0,0,0,232792.jpg,1.0,0,0,Lamptey,0.1,False,,a,6,8,0.0,1,6259,410,2046,420,0.1,0.2,Lamptey,0
0,3,273,0,0,4,74230,0,0,0,0,241.0,1,2,0.0,0.0,0,Patrick,['form'],20,2,66.1,123,False,282.6,1442,Hamstring injury - Unknown return date,2019-12-26T17:00:15.621945Z,55,1,0,0,74230.jpg,3.2,0,0,van Aanholt,4.7,False,,i,7,31,137.0,55,772485,33,959437,11680,0.1,10.0,van Aanholt,0
1,4,219,100,100,3,49413,0,0,0,0,26.7,1,2,2.7,3.2,1,James,['form'],16,1,43.7,124,False,307.2,1252,,2019-06-25T11:30:07.097330Z,50,0,0,0,49413.jpg,3.2,0,0,Tomkins,0.8,False,,a,7,31,103.0,45,81627,755,33261,4498,0.7,9.0,Tomkins,3
0,0,69,0,0,0,40784,0,0,0,0,13.2,0,2,0.0,0.0,0,Mamadou,['form'],8,0,10.6,125,False,86.0,465,Hamstring injury - Unknown return date,2020-01-02T14:30:15.443594Z,50,0,0,0,40784.jpg,0.9,1,0,Sakho,0.1,False,,i,7,31,6.0,7,4595,7,8290,160,0.2,1.4,Sakho,0
1,5,197,0,0,3,55494,0,0,-2,2,61.5,0,2,0.0,0.0,0,Joel,['form'],15,0,30.8,126,False,215.6,1102,Knee injury - Expected back 18 Jan,2019-11-23T18:00:20.336284Z,43,0,0,0,55494.jpg,2.9,0,0,Ward,1.0,False,,i,7,31,30.0,38,273573,39,265025,1936,0.0,8.8,Ward,2
1,0,71,100,0,1,19188,0,0,-2,2,10.9,0,2,-0.7,0.0,0,Scott,['form'],2,0,16.0,127,False,80.0,335,,2019-12-20T13:30:13.414607Z,43,0,0,0,19188.jpg,3.0,0,0,Dann,0.1,False,,a,7,31,69.0,15,10055,35,20435,118,0.1,3.5,Dann,0
1,4,264,100,100,6,58786,0,0,4,-4,96.3,0,2,1.0,1.5,2,Martin,['form'],12,0,39.2,128,False,280.8,1396,,2019-10-20T11:30:19.277461Z,44,0,0,0,58786.jpg,3.6,0,0,Kelly,31.0,False,,a,7,31,15.0,62,1786458,10389,1152482,47749,0.5,14.1,Kelly,0
0,0,53,0,0,1,54861,0,0,-3,3,103.7,0,4,0.0,0.0,0,Christian,['form'],7,0,43.7,129,False,79.4,486,Muscle injury - Unknown return date,2019-12-26T17:00:15.649503Z,57,0,0,0,54861.jpg,1.1,0,0,Benteke,0.5,False,,i,7,31,256.0,17,30739,30,75707,462,0.1,3.0,Benteke,2
1,2,41,100,100,0,59125,0,0,-1,1,23.4,0,4,0.8,1.3,0,Connor,['form'],0,1,13.5,130,False,56.4,60,,2019-09-13T12:30:19.022759Z,44,0,0,0,59125.jpg,3.2,0,0,Wickham,2.2,False,,a,7,31,56.0,13,265759,614,466692,2341,0.4,3.0,Wickham,0
0,10,369,100,100,6,40836,0,0,1,-1,0.0,2,1,2.5,3.0,3,Vicente,['form'],20,0,46.6,131,False,466.8,1800,,2019-10-20T11:30:19.312033Z,51,0,0,0,40836.jpg,4.1,0,59,Guaita,2.9,False,,a,7,31,0.0,82,312117,1956,162628,14453,0.7,16.1,Guaita,1
0,0,42,,,0,20066,0,0,-2,2,0.0,0,1,-1.0,-0.5,0,Wayne,['form'],4,0,8.7,132,False,87.4,180,,,43,0,0,0,20066.jpg,3.0,0,13,Hennessey,0.6,False,,a,7,31,0.0,6,16473,228,48867,506,0.0,1.4,Hennessey,0
3,4,209,100,100,5,82403,0,0,-2,2,339.6,1,3,2.5,3.0,2,Wilfried,['form'],24,3,136.2,133,False,376.6,1915,,2020-01-06T01:00:17.820409Z,68,0,0,0,82403.jpg,3.3,0,0,Zaha,9.8,False,,a,7,31,644.0,73,938673,7130,1503000,32255,0.5,10.7,Zaha,3
1,7,271,0,0,6,66975,0,0,-3,3,408.1,1,3,0.0,0.0,0,Luka,['form'],22,2,88.1,134,False,330.6,1785,Suspended until 01 Feb,2020-01-06T01:00:17.832337Z,67,0,0,0,66975.jpg,2.9,0,0,Milivojevic,2.1,False,,s,7,31,142.0,58,58668,23,432176,5202,0.3,8.7,Milivojevic,8
1,0,138,0,0,3,60252,0,0,-4,4,132.6,0,3,0.0,0.0,0,Andros,['form'],12,1,37.1,135,False,167.6,778,Knock - Unknown return date,2019-12-16T20:00:21.552659Z,56,0,0,0,60252.jpg,2.4,0,0,Townsend,1.0,False,,i,7,31,70.0,33,47680,13,216272,1212,0.0,5.9,Townsend,0
0,0,35,75,100,1,141020,0,0,-3,3,24.8,0,3,0.4,1.0,2,Max,['form'],6,0,16.1,136,False,44.6,481,Ankle injury - 75% chance of playing,2020-01-11T20:30:19.086626Z,52,0,0,0,141020.jpg,1.5,0,0,Meyer,0.1,False,,d,7,31,94.0,15,4199,18,10886,76,0.3,2.9,Meyer,1
1,3,121,0,0,4,86417,0,0,0,0,95.3,1,3,0.0,0.0,0,Jeffrey,['form'],12,2,52.7,137,False,198.0,856,Muscle injury - Unknown return date,2019-12-07T20:00:14.825615Z,55,0,0,0,86417.jpg,2.9,0,0,Schlupp,0.1,False,,i,7,31,233.0,40,19929,5,25384,174,0.0,7.3,Schlupp,2
3,2,252,100,100,7,50471,0,0,-3,3,238.0,0,3,0.8,1.3,2,James,['form'],17,0,86.9,138,False,337.6,1822,,2019-11-03T16:30:17.881657Z,52,0,0,0,50471.jpg,2.7,0,0,McArthur,0.7,False,,a,7,31,291.0,57,37367,384,109324,1164,0.3,11.0,McArthur,3
2,4,194,100,100,6,55037,0,0,-1,1,117.1,0,3,2.7,3.2,7,Cheikhou,['form'],18,1,55.6,139,False,229.4,1547,,2019-09-14T16:30:11.053549Z,49,0,0,0,55037.jpg,2.9,0,0,Kouyaté,0.2,False,,a,7,31,212.0,58,21900,900,20099,480,0.8,11.8,Kouyaté,1
0,0,0,,,0,221275,0,0,-2,2,0.0,0,3,-1.0,-0.5,0,Luke,['form'],0,0,0.0,140,False,0.0,0,,,43,0,0,0,221275.jpg,0.0,0,0,Dreher,0.1,False,,a,7,31,0.0,0,8955,758,8157,318,0.0,0.0,Dreher,0
0,0,42,100,100,1,66838,0,0,-3,3,49.1,0,4,-0.5,0.0,1,Cenk,['form'],4,1,25.8,146,False,42.6,310,,2019-11-14T10:00:15.071754Z,57,0,0,0,66838.jpg,2.2,0,0,Tosun,0.1,False,,a,7,31,167.0,13,7699,334,15791,139,0.1,2.3,Tosun,0
0,0,82,,,0,50472,0,0,-1,1,66.0,0,3,0.5,1.0,1,James,['form'],9,0,19.1,157,False,95.4,619,,,44,0,0,0,50472.jpg,1.1,0,0,McCarthy,0.6,False,,a,7,31,29.0,18,42439,522,55561,691,0.3,4.1,McCarthy,4
1,17,264,,,8,80146,0,0,0,0,255.4,1,4,3.8,4.3,9,Jordan,['form'],19,6,113.3,468,False,349.2,1752,,,50,0,0,0,80146.jpg,4.0,0,0,Ayew,7.3,False,,a,7,31,532.0,83,1200258,34563,950196,15623,1.0,16.6,Ayew,3
0,3,210,100,100,3,19419,0,0,-1,1,26.1,0,2,-0.7,-0.2,2,Gary,['form'],18,0,42.1,503,False,240.0,1170,,2019-12-16T20:00:22.203812Z,44,0,0,0,19419.jpg,2.5,0,0,Cahill,1.1,False,,a,7,31,152.0,33,101751,1081,172886,808,0.1,7.5,Cahill,1
0,0,3,0,75,0,175946,0,0,-5,5,0.1,0,3,-0.8,-0.4,0,Víctor,['form'],0,0,0.0,510,False,0.2,5,Loan deal ended on 13/1,2020-01-06T01:00:18.633384Z,45,0,0,0,175946.jpg,1.0,0,0,Camarasa,0.2,False,,u,7,31,0.0,1,4647,10,47669,225,0.0,0.2,Camarasa,0
0,0,60,100,100,0,173954,0,0,0,0,22.8,0,3,0.3,0.8,2,Jairo,['form'],3,0,10.4,539,False,58.6,385,,2020-01-05T22:00:20.857953Z,45,0,0,0,173954.jpg,1.5,0,0,Riedewald,0.0,False,,a,7,31,22.0,9,1427,173,1012,49,0.3,2.0,Riedewald,0
0,0,0,,,0,42525,0,0,0,0,0.0,0,1,-1.0,-0.5,0,Stephen,['form'],0,0,0.0,556,False,0.0,0,,,40,0,0,0,42525.jpg,0.0,0,0,Henderson,0.4,False,,a,7,31,0.0,0,33411,1822,10588,728,0.0,0.0,Henderson,0
0,0,0,,,0,221272,0,0,0,0,0.0,0,2,-1.0,-0.5,0,Sam,['form'],0,0,0.0,578,False,0.0,0,,,40,0,0,0,221272.jpg,0.0,0,0,Woods,0.0,False,,a,7,31,0.0,0,3111,328,1430,211,0.0,0.0,Woods,0
0,0,0,,,0,244723,0,0,0,0,0.0,0,2,-1.0,-0.5,0,Tyrick,['form'],0,0,0.0,579,False,0.0,0,,,40,0,0,0,244723.jpg,0.0,0,0,Mitchell,0.0,False,,a,7,31,0.0,0,819,68,472,69,0.0,0.0,Mitchell,0
0,0,5,,,0,466955,0,0,0,0,21.0,0,3,-0.8,-0.3,0,Brandon,['form'],0,0,2.7,580,False,4.4,7,,,45,0,0,0,466955.jpg,1.0,0,0,Pierrick,0.0,False,,a,7,31,2.0,1,155,21,88,17,0.0,0.2,Pierrick,0
0,0,0,,,0,432705,0,0,0,0,0.0,0,4,-1.0,-0.5,0,James,['form'],0,0,0.0,581,False,0.0,0,,,45,0,0,0,432705.jpg,0.0,0,0,Daly,0.0,False,,a,7,31,0.0,0,644,58,377,79,0.0,0.0,Daly,0
0,0,0,,,0,209043,0,0,0,0,0.0,0,3,-1.0,-0.5,0,Nya,['form'],0,0,0.0,588,False,0.0,0,,,45,0,0,0,209043.jpg,0.0,0,0,Kirby,0.0,False,,a,7,31,0.0,0,49,22,17,7,0.0,0.0,Kirby,0
0,2,155,0,0,1,153133,0,0,-4,4,253.8,0,3,0.0,0.0,0,Alex,['form'],21,1,71.7,17,False,182.2,1039,Hamstring injury - Expected back 18 Jan,2019-12-21T14:30:20.051028Z,56,0,0,0,153133.jpg,2.2,0,0,Iwobi,0.9,False,,i,8,11,281.0,35,132721,10,235584,1117,0.1,6.2,Iwobi,0
4,10,377,100,100,6,101188,0,0,-3,3,725.3,3,2,4.8,4.8,12,Lucas,['form'],30,0,132.1,141,False,415.8,1791,,2019-12-07T15:00:20.727558Z,57,1,0,0,101188.jpg,3.4,0,0,Digne,12.2,False,,a,8,11,179.0,72,1085906,37641,1888472,6518,0.8,12.6,Digne,2
0,5,298,100,100,5,164511,0,0,-2,2,62.9,0,2,2.8,2.8,1,Yerry,['form'],27,0,67.4,142,False,325.0,1635,,2019-12-06T14:30:16.477158Z,53,1,0,0,164511.jpg,2.5,0,0,Mina,2.1,False,,a,8,11,286.0,49,378216,854,402013,2542,0.5,9.2,Mina,2
0,3,261,,,4,106611,0,0,-2,2,31.4,0,2,1.8,1.8,6,Michael,['form'],26,1,50.5,143,False,321.2,1459,,,53,0,0,0,106611.jpg,2.8,0,0,Keane,2.1,False,,a,8,11,152.0,50,146049,861,224518,1148,0.3,9.4,Keane,0
1,2,182,100,100,3,59949,0,0,-2,2,107.5,0,2,1.7,1.7,1,Seamus,['form'],16,0,41.7,144,False,178.8,963,,2019-11-29T15:30:19.353099Z,53,0,0,0,59949.jpg,2.1,1,0,Coleman,1.2,False,,a,8,11,130.0,29,112933,264,261035,719,0.3,5.5,Coleman,3
1,0,38,100,100,0,12745,0,0,-1,1,23.4,0,2,1.2,1.2,0,Leighton,['form'],2,0,6.3,145,False,36.4,152,,2019-07-30T15:00:09.168977Z,49,0,0,0,12745.jpg,2.7,0,0,Baines,0.2,False,,a,8,11,3.0,8,12106,150,13777,409,0.2,1.6,Baines,0
0,9,244,,,5,177815,0,0,-1,1,135.4,1,4,4.2,4.2,1,Dominic,['form'],21,8,110.6,147,False,324.6,1307,,,59,0,0,0,177815.jpg,3.5,0,0,Calvert-Lewin,6.9,False,,a,8,11,652.0,70,640106,38170,273949,42468,0.7,11.9,Calvert-Lewin,5
0,3,385,,,6,111234,0,0,-2,2,3.0,1,1,4.5,4.5,5,Jordan,['form'],32,0,46.8,148,False,466.2,1980,,,53,0,0,0,111234.jpg,3.2,0,58,Pickford,7.2,False,,a,8,11,0.0,71,447425,10005,629780,5323,0.8,13.4,Pickford,1
0,0,0,,,0,10318,0,0,0,0,0.0,0,1,0.0,0.0,0,Maarten,['form'],0,0,0.0,149,False,0.0,0,,,40,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,7.8,False,,a,8,11,0.0,0,191299,1688,208164,4136,0.0,0.0,Stekelenburg,0
4,10,340,,,6,212319,1,-1,1,-1,321.7,1,3,5.0,5.0,10,Richarlison,['form'],31,8,170.0,150,False,567.0,1902,,,81,0,0,0,212319.jpg,4.9,0,0,de Andrade,13.4,False,,a,8,11,809.0,108,1433314,100831,1131531,15597,0.6,13.3,Richarlison,4
2,2,255,100,100,5,55422,0,0,-7,7,580.5,0,3,2.8,2.8,3,Gylfi,['form'],26,1,118.6,151,False,279.0,1571,,2019-12-15T14:00:20.543752Z,73,0,0,0,55422.jpg,2.6,0,0,Sigurdsson,2.6,False,,a,8,11,327.0,55,131012,1169,797894,2427,0.4,7.5,Sigurdsson,2
1,5,140,100,100,6,100649,0,0,-1,1,208.2,2,3,1.5,1.5,3,Bernard,['form'],6,2,55.2,152,False,180.4,723,,2020-01-01T17:30:18.170946Z,64,0,0,0,100649.jpg,3.2,0,0,Anício Caldeira Duarte,0.6,False,,a,8,11,165.0,42,186969,623,206875,365,0.2,6.6,Bernard,2
2,0,68,100,100,2,20467,0,0,-3,3,136.3,0,3,1.7,1.7,3,Theo,['form'],8,0,56.2,153,False,74.8,693,,2019-12-07T15:00:20.761324Z,62,0,0,0,20467.jpg,2.0,0,0,Walcott,0.4,False,,a,8,11,350.0,30,17057,455,53487,298,0.3,4.8,Walcott,1
1,3,130,,,3,173807,0,0,-2,2,68.8,1,3,1.5,1.5,3,Tom,['form'],18,1,42.3,154,False,163.8,1096,,,53,0,0,0,173807.jpg,2.2,0,0,Davies,0.2,False,,a,8,11,189.0,36,13267,214,15272,273,0.3,6.8,Davies,6
0,0,0,0,0,0,219352,0,0,0,0,0.0,0,3,0.0,0.0,0,Ademola,['form'],0,0,0.0,155,False,0.0,0,Joined RB Leipzig on a permanent deal on 25/7,2019-07-25T09:00:14.381716Z,50,0,0,0,219352.jpg,0.0,0,0,Lookman,0.0,False,,u,8,11,0.0,0,203,5,590,4,0.0,0.0,Lookman,0
0,0,0,0,0,0,80801,0,0,0,0,0.0,0,3,0.0,0.0,0,Idrissa,['form'],0,0,0.0,156,False,0.0,0,Joined PSG on a permanent deal on 30/7,2019-07-30T09:00:05.841634Z,50,0,0,0,80801.jpg,0.0,0,0,Gueye,0.0,False,,u,8,11,0.0,0,422,10,2093,11,0.0,0.0,Gueye,0
0,0,86,100,100,1,42774,0,0,-1,1,57.8,0,3,0.0,0.0,0,Morgan,['form'],14,0,17.7,158,False,92.2,737,,2019-12-13T14:30:14.092442Z,44,0,0,0,42774.jpg,1.2,1,0,Schneiderlin,0.6,False,,a,8,11,26.0,13,36650,237,79893,530,0.0,3.0,Schneiderlin,3
0,2,150,100,100,2,41823,0,0,-2,2,100.2,0,2,2.7,2.7,1,Fabian,['form'],16,0,24.4,205,False,127.6,856,,2020-01-03T15:00:14.110657Z,53,0,0,0,41823.jpg,1.8,0,0,Delph,0.2,False,,a,8,11,16.0,22,11831,220,28129,328,0.5,4.2,Delph,3
0,0,71,0,0,2,120250,0,0,-3,3,90.4,0,3,0.0,0.0,0,André Filipe,['form'],8,0,15.8,422,False,55.0,584,Ankle injury - Unknown return date,2019-11-03T18:30:18.626117Z,52,0,0,0,120250.jpg,1.6,0,0,Tavares Gomes,0.3,False,,i,8,11,13.0,13,12532,7,69110,125,0.0,2.5,André Gomes,3
0,0,0,,,0,232964,0,0,-2,2,0.0,0,2,0.0,0.0,0,Lewis,['form'],0,0,0.0,477,False,0.0,0,,,43,0,0,0,232964.jpg,0.0,0,0,Gibson,0.1,False,,a,8,11,0.0,0,4420,67,10074,104,0.0,0.0,Gibson,0
2,2,230,,,3,194164,0,0,-1,1,37.5,0,2,4.0,4.0,7,Mason,['form'],19,0,39.9,478,False,253.8,1188,,,44,0,0,0,194164.jpg,2.7,0,0,Holgate,1.4,False,,a,8,11,106.0,40,116899,26674,30852,2887,0.9,9.1,Holgate,2
0,0,0,100,100,0,57513,0,0,-2,2,0.0,0,1,0.0,0.0,0,Jonas,['form'],0,0,0.0,479,False,0.0,0,,2019-09-08T18:30:16.855771Z,43,0,0,0,57513.jpg,0.0,0,0,Lössl,0.3,False,,a,8,11,0.0,0,2225,20,27659,162,0.0,0.0,Lössl,0
1,0,40,,,0,242058,0,0,-6,6,73.4,0,4,1.0,1.0,0,Moise,['form'],11,0,34.6,496,False,30.8,454,,,64,0,0,0,242058.jpg,1.4,0,0,Kean,1.4,False,,a,8,11,247.0,22,77688,512,442196,1042,0.2,3.4,Kean,0
0,0,14,0,0,1,160987,0,0,-2,2,6.3,0,3,0.0,0.0,0,Jean-Philippe,['form'],0,0,2.6,497,False,20.0,135,Thigh injury - Unknown return date,2019-08-23T21:30:13.493993Z,48,0,0,0,160987.jpg,2.0,0,0,Gbamin,0.0,False,,i,8,11,0.0,4,2750,4,7115,14,0.0,0.8,Gbamin,0
4,9,270,100,100,4,102747,0,0,-1,1,226.5,1,2,4.8,4.8,6,Djibril,['form'],16,0,60.7,511,False,302.8,1119,,2019-12-15T14:00:21.169468Z,54,0,0,0,102747.jpg,4.1,0,0,Sidibé,2.3,False,,a,8,11,78.0,57,193977,15071,61007,5563,0.9,10.6,Sidibé,2
0,0,0,50,50,0,195855,0,0,0,0,0.0,0,3,0.0,0.0,0,Beni,['form'],0,0,0.0,557,False,0.0,0,Shin injury - 50% chance of playing,2019-11-29T16:00:27.549912Z,45,0,0,0,195855.jpg,0.0,0,0,Baningime,0.0,False,,d,8,11,0.0,0,516,4,497,12,0.0,0.0,Baningime,0
0,0,0,,,0,232826,0,0,0,0,0.0,0,4,0.0,0.0,0,Anthony,['form'],0,0,0.0,561,False,0.0,0,,,45,0,0,0,232826.jpg,0.0,0,0,Gordon,0.0,False,,a,8,11,0.0,0,2341,96,1841,123,0.0,0.0,Gordon,0
0,0,2,,,0,113688,0,0,0,0,0.3,0,4,0.2,0.2,0,Oumar,['form'],0,0,0.3,570,False,3.0,1,,,45,0,0,0,113688.jpg,1.0,0,0,Niasse,0.0,False,,a,8,11,0.0,1,2141,102,1165,135,0.0,0.2,Niasse,0
0,0,0,,,0,56192,0,0,0,0,0.0,0,2,0.0,0.0,0,Rhu-endly,['form'],0,0,0.0,577,False,0.0,0,,,40,0,0,0,56192.jpg,0.0,0,0,Martina,0.0,False,,a,8,11,0.0,0,1424,111,664,106,0.0,0.0,Cuco Martina,0
1,10,434,,,8,111931,0,0,4,-4,284.1,2,2,2.2,2.7,1,Ricardo Domingos,['form'],20,2,98.6,159,False,555.8,1890,,,64,0,0,0,111931.jpg,4.4,0,0,Barbosa Pereira,14.5,False,,a,9,13,147.0,93,1328999,7984,771156,47131,0.3,14.5,Pereira,1
3,3,348,100,100,7,172850,0,0,2,-2,368.0,1,2,2.2,2.7,1,Benjamin,['form'],18,1,82.3,161,False,349.6,1609,,2019-12-04T20:00:11.580379Z,57,0,0,0,172850.jpg,4.2,0,0,Chilwell,10.7,False,,a,9,13,105.0,76,1114213,7257,756417,32893,0.3,13.3,Chilwell,1
2,7,450,100,100,8,37642,0,0,3,-3,45.8,2,2,2.5,3.0,1,Jonny,['form'],21,1,76.2,162,False,489.6,1944,,2019-11-23T17:00:22.413179Z,53,0,0,0,37642.jpg,4.0,0,0,Evans,7.0,False,,a,9,13,226.0,87,646309,13463,248264,18967,0.4,16.4,Evans,3
0,2,89,,,2,37402,0,0,-2,2,39.8,0,2,2.2,2.7,0,Christian,['form'],3,0,15.3,163,False,95.2,454,,,43,0,0,0,37402.jpg,3.5,0,0,Fuchs,0.4,False,,a,9,13,18.0,21,23288,341,32626,804,0.4,4.9,Fuchs,0
1,8,458,,,8,218031,0,0,6,-6,51.9,1,2,2.5,3.0,1,Çaglar,['form'],20,1,72.4,164,False,517.0,1890,,,51,0,0,0,218031.jpg,3.9,0,0,Söyüncü,19.6,False,,a,9,13,153.0,82,1887034,19496,579854,39330,0.4,16.1,Söyüncü,4
0,0,29,75,0,0,15033,0,0,-4,4,0.7,0,2,0.8,0.0,0,Wes,['form'],1,0,8.1,165,False,44.4,152,Groin Injury - 75% chance of playing,2020-01-05T01:00:12.013920Z,41,0,0,0,15033.jpg,1.2,0,0,Morgan,0.6,False,,d,9,13,36.0,7,28422,153,84630,1402,0.1,1.7,Morgan,0
6,25,550,100,100,7,101668,0,0,10,-10,199.6,6,4,4.0,4.5,5,Jamie,['form'],20,17,174.3,166,True,729.2,1800,,2020-01-01T17:30:18.196991Z,100,0,0,0,101668.jpg,7.5,0,0,Vardy,50.5,False,,a,9,13,818.0,149,3893732,95742,1120548,48547,0.4,14.9,Vardy,2
2,5,111,,,1,173515,0,0,-3,3,87.1,1,4,2.2,2.7,1,Kelechi,['form'],4,3,49.8,167,False,155.2,313,,,57,0,0,0,173515.jpg,5.2,0,0,Iheanacho,0.4,False,,a,9,13,255.0,31,38669,1039,43826,1772,0.3,5.4,Iheanacho,1
0,3,416,,,8,17745,0,0,4,-4,10.0,0,1,3.8,4.3,4,Kasper,['form'],21,0,51.9,168,True,508.6,1980,,,54,0,0,0,17745.jpg,4.0,0,61,Schmeichel,16.0,False,,a,9,13,0.0,88,1092833,23267,466051,16155,0.6,16.3,Schmeichel,0
0,0,0,,,0,11974,0,0,-2,2,0.0,0,1,0.5,1.0,0,Eldin,['form'],0,0,0.0,169,False,0.0,0,,,43,0,0,0,11974.jpg,0.0,0,0,Jakupovic,0.1,False,,a,9,13,0.0,0,1322,16,5157,47,0.0,0.0,Jakupovic,0
0,0,0,,,0,95463,0,0,-2,2,0.0,0,1,0.5,1.0,0,Danny,['form'],0,0,0.0,170,False,0.0,0,,,43,0,0,0,95463.jpg,0.0,0,0,Ward,0.2,False,,a,9,13,0.0,0,2130,26,8605,75,0.0,0.0,Ward,0
5,14,398,100,100,7,172780,0,0,7,-7,823.1,1,3,3.7,4.2,2,James,['form'],18,6,183.0,171,False,509.0,1769,,2020-01-09T13:00:16.666798Z,77,0,0,0,172780.jpg,5.0,0,0,Maddison,26.4,False,,a,9,13,497.0,105,2614318,35062,1464695,75687,0.4,13.6,Maddison,2
